experiment_name,experiment_iteration,task_number,code_fix_count,code_syntax_status,obj_expected,obj_given,obj_status,sum_prompt_tokens,sum_completion_tokens,sum_prompt_tokens_price,sum_completion_tokens_price,sum_price
experiment_2b2,10,40,0,True,431433437.5,424.43980872,False,707,618,0.0017675,0.00618,0.0079475
experiment_2b2,10,41,0,True,3.0,3.0,True,411,561,0.0010275,0.00561,0.0066375
experiment_2b2,10,42,1,False,9.0,,False,1790,818,0.004475,0.00818,0.012655
experiment_2b2,10,43,0,True,62666.6666667,62666.6664,True,569,380,0.0014225,0.0038,0.0052225
experiment_2b2,10,44,0,True,9600.0,9600.0,True,605,413,0.0015125,0.00413,0.0056425
experiment_2b2,10,45,0,True,100500.0,915.0,False,732,579,0.00183,0.00579,0.00762
experiment_2b2,10,46,1,True,37100.0,37100.0,True,2430,1652,0.006075,0.01652,0.022595
experiment_2b2,10,47,0,True,16620.0,16620.0,True,429,335,0.0010725,0.00335,0.0044225
experiment_2b2,10,48,0,True,178900.0,199300.0,False,861,927,0.0021525,0.00927,0.0114225
experiment_2b2,10,49,0,True,10200.0,7892.30764,False,650,576,0.001625,0.00576,0.007385
experiment_2b2,10,50,0,True,9750.0,-32750.0,False,767,556,0.0019175,0.00556,0.0074775
experiment_2b2,10,51,1,True,703.0,70300.0,False,2199,1133,0.005497500000000001,0.01133,0.016827500000000002
experiment_2b2,10,52,0,True,1380.0,1380.0,True,499,452,0.0012475,0.00452,0.0057675
experiment_2b2,10,53,0,True,33960.0,5230.0,False,595,434,0.0014875,0.00434,0.0058275
experiment_2b2,10,54,1,False,5600.0,,False,2271,1278,0.0056775,0.01278,0.0184575
experiment_2b2,10,55,1,True,5600.0,116100.0,False,2334,1402,0.005835,0.014020000000000001,0.019855
experiment_2b2,10,56,1,False,26.5,,False,2000,1316,0.005,0.013160000000000002,0.018160000000000003
experiment_2b2,10,57,0,True,251500.0,251500.0,True,772,655,0.00193,0.00655,0.00848
experiment_2b2,10,58,0,True,7120.0,6000.0,False,675,565,0.0016875,0.00565,0.007337499999999999
experiment_2b2,10,59,0,True,35000.0,35000.0,True,575,491,0.0014375,0.00491,0.006347500000000001
experiment_2b2,10,60,0,True,290.0,290.0,True,480,448,0.0012,0.00448,0.005679999999999999
experiment_2b2,10,61,0,True,2280.0,210.0,False,697,762,0.0017425,0.00762,0.0093625
experiment_2b2,10,62,0,True,1256.0,1256.0,True,538,707,0.001345,0.00707,0.008415
experiment_2b2,10,63,0,True,45.0,45.0,True,1126,966,0.002815,0.00966,0.012475
experiment_2b3,1,1,0,True,78.64,78.6376025,True,478,332,0.001195,0.00332,0.004515
experiment_2b3,1,2,0,True,271250000.0,261952381.0,False,1193,910,0.0029825,0.0091,0.0120825
experiment_2b3,1,3,1,True,353.0,355.0,True,2345,1226,0.0022482,0.0065071999999999994,0.0087554
experiment_2b3,1,4,1,True,15.0,15.0,True,1149,515,0.00111235,0.0027154,0.0038277500000000004
experiment_2b3,1,5,0,True,190.0,210.0,False,710,757,0.001775,0.00757,0.009345000000000001
experiment_2b3,1,6,1,True,0.111,0.0052631579,False,2078,948,0.00198725,0.0048646,0.00685185
experiment_2b3,1,7,0,True,0.0111,0.01,False,695,490,0.0017375,0.0049,0.006637499999999999
experiment_2b3,1,8,0,True,12000.0,12000.0,True,455,336,0.0011375,0.00336,0.0044975
experiment_2b3,1,9,0,True,7.37,7.3703704,True,534,363,0.001335,0.00363,0.004965
experiment_2b3,1,10,0,True,240.9,240.89999999999998,True,655,551,0.0016375,0.00551,0.0071475
experiment_2b3,1,11,1,False,1308.0,,False,1668,896,0.0015004,0.0045326,0.006033
experiment_2b3,1,12,0,True,350.45,3320.45,False,725,546,0.0018125,0.00546,0.0072724999999999995
experiment_2b3,1,13,0,True,2.0,2.0,True,531,373,0.0013275,0.00373,0.0050574999999999995
experiment_2b3,1,14,0,True,654.2,1391.752578,False,682,499,0.001705,0.00499,0.0066949999999999996
experiment_2b3,1,15,1,True,339000.0,1835.6957699000004,False,2265,1259,0.0020905,0.0067244,0.0088149
experiment_2b3,1,16,0,True,339000.0,339000.0,True,650,423,0.001625,0.00423,0.005855
experiment_2b3,1,17,0,True,10305.11226,10402.53656,True,643,464,0.0016075,0.00464,0.0062475
experiment_2b3,1,18,1,False,107843.0,,False,3602,2019,0.00316995,0.010649,0.01381895
experiment_2b3,1,19,1,False,3000.0,,False,4006,2232,0.0037123,0.011679199999999999,0.015391499999999999
experiment_2b3,1,20,1,False,93715.0,,False,3795,2083,0.00343155,0.0109412,0.01437275
experiment_2b3,1,21,1,False,93715.0,,False,3865,2327,0.00336215,0.0121968,0.01555895
experiment_2b3,1,22,1,False,1438383.0,,False,3419,1763,0.00325295,0.009329800000000001,0.01258275
experiment_2b3,1,23,0,True,498677.0,2525000.0,False,1162,797,0.002905,0.00797,0.010875
experiment_2b3,1,24,0,True,2142.0,166080273.2846117,False,898,698,0.002245,0.00698,0.009225
experiment_2b3,1,25,1,False,2619.0,,False,2866,1813,0.0026858999999999997,0.0092188,0.011904699999999999
experiment_2b3,1,26,0,True,2450.0,-4383882598.999999,False,1001,757,0.0025025,0.00757,0.0100725
experiment_2b3,1,27,1,False,14900.0,,False,2516,1153,0.00217515,0.006087400000000001,0.00826255
experiment_2b3,1,28,0,True,19.95,11.46625,False,553,460,0.0013825,0.0046,0.0059825
experiment_2b3,1,29,1,True,10.45,,False,1969,1318,0.0015808,0.005941999999999999,0.0075228
experiment_2b3,1,30,0,True,1.475,10.458964648,False,570,519,0.001425,0.00519,0.006615
experiment_2b3,1,31,1,True,986630.0,321949.99995,False,2477,1225,0.00198835,0.0063562,0.00834455
experiment_2b3,1,32,0,True,1000.0,1000.0,True,425,305,0.0010625,0.00305,0.0041125
experiment_2b3,1,33,0,True,20.0,20.0,True,402,251,0.001005,0.00251,0.003515
experiment_2b3,1,34,0,True,4.0,4.0,True,433,432,0.0010825,0.00432,0.0054025
experiment_2b3,1,35,0,True,970.0,970.0,True,518,460,0.001295,0.0046,0.005895
experiment_2b3,1,36,0,True,3800.0,3800.0,True,528,311,0.00132,0.00311,0.00443
experiment_2b3,1,37,1,True,12000.0,12000.0,True,1255,576,0.0012246,0.0029776,0.0042022
experiment_2b3,1,38,1,True,450.0,450.0,True,1563,930,0.0014165,0.0049196,0.0063361
experiment_2b3,1,39,0,True,15.0,5.0,False,425,454,0.0010625,0.00454,0.0056025
experiment_2b3,1,40,0,True,431433437.5,-19319.705855999997,False,707,588,0.0017675,0.00588,0.0076475
experiment_2b3,1,41,0,True,3.0,3.0,True,411,637,0.0010275,0.00637,0.0073974999999999996
experiment_2b3,1,42,1,False,9.0,,False,1802,883,0.00148055,0.004346200000000001,0.00582675
experiment_2b3,1,43,0,True,62666.6666667,62666.6664,True,569,397,0.0014225,0.00397,0.0053925
experiment_2b3,1,44,0,True,9600.0,9600.0,True,605,450,0.0015125,0.0045,0.0060125
experiment_2b3,1,45,0,True,100500.0,40000.0,False,732,544,0.00183,0.00544,0.00727
experiment_2b3,1,46,0,True,37100.0,37100.0,True,723,692,0.0018075,0.00692,0.0087275
experiment_2b3,1,47,0,True,16620.0,16620.0,True,429,341,0.0010725,0.00341,0.0044825
experiment_2b3,1,48,0,True,178900.0,173600.0,False,861,808,0.0021525,0.00808,0.0102325
experiment_2b3,1,49,0,True,10200.0,7892.30764,False,650,493,0.001625,0.00493,0.006555
experiment_2b3,1,50,0,True,9750.0,9600.0,False,767,544,0.0019175,0.00544,0.0073575
experiment_2b3,1,51,0,True,703.0,70300.0,False,770,527,0.001925,0.00527,0.007195
experiment_2b3,1,52,0,True,1380.0,1380.0,True,499,353,0.0012475,0.00353,0.0047775000000000005
experiment_2b3,1,53,0,True,33960.0,5230.0,False,595,385,0.0014875,0.00385,0.0053375
experiment_2b3,1,54,0,True,5600.0,119200.0,False,746,613,0.001865,0.00613,0.007995
experiment_2b3,1,55,1,False,5600.0,,False,2298,1282,0.0021307,0.0067476,0.0088783
experiment_2b3,1,56,1,False,26.5,,False,1934,1305,0.00173065,0.0063854,0.00811605
experiment_2b3,1,57,0,True,251500.0,251500.0,True,772,608,0.00193,0.00608,0.00801
experiment_2b3,1,58,1,False,7120.0,,False,2200,1046,0.00191625,0.0054686,0.00738485
experiment_2b3,1,59,0,True,35000.0,35000.0,True,575,493,0.0014375,0.00493,0.0063675
experiment_2b3,1,60,0,True,290.0,290.0,True,480,480,0.0012,0.0048,0.005999999999999999
experiment_2b3,1,61,0,True,2280.0,2280.0,True,697,744,0.0017425,0.00744,0.0091825
experiment_2b3,1,62,1,False,1256.0,,False,1926,1133,0.0015532,0.0059438,0.007497
experiment_2b3,1,63,0,True,45.0,45.0,True,1126,965,0.002815,0.00965,0.012465
experiment_2b3,2,1,0,True,78.64,78.6376025,True,478,325,0.001195,0.00325,0.004445
experiment_2b3,2,2,0,True,271250000.0,271250000.0,True,1193,932,0.0029825,0.00932,0.012302500000000001
experiment_2b3,2,3,0,True,353.0,353.0,True,807,683,0.0020175,0.00683,0.008847500000000001
experiment_2b3,2,4,0,True,15.0,15.0,True,400,297,0.001,0.00297,0.00397
experiment_2b3,2,5,0,True,190.0,210.0,False,710,943,0.001775,0.00943,0.011205
experiment_2b3,2,6,1,True,0.111,0.0052631579,False,2204,983,0.00200615,0.0050171999999999994,0.007023349999999999
experiment_2b3,2,7,0,True,0.0111,0.01,False,695,710,0.0017375,0.0071,0.0088375
experiment_2b3,2,8,0,True,12000.0,12000.0,True,455,315,0.0011375,0.00315,0.0042875
experiment_2b3,2,9,0,True,7.37,7.3703704,True,534,482,0.001335,0.00482,0.006155
experiment_2b3,2,10,0,True,240.9,240.89999999999998,True,655,524,0.0016375,0.00524,0.0068775
experiment_2b3,2,11,1,True,1308.0,1225.0,False,1807,1060,0.00152125,0.0044994,0.00602065
experiment_2b3,2,12,0,True,350.45,1562.4375,False,725,569,0.0018125,0.00569,0.0075025
experiment_2b3,2,13,0,True,2.0,2.0,True,531,389,0.0013275,0.00389,0.0052175
experiment_2b3,2,14,0,True,654.2,1054.285719,False,682,447,0.001705,0.00447,0.006175
experiment_2b3,2,15,1,False,339000.0,,False,2257,1282,0.0020893,0.0066630000000000005,0.008752300000000001
experiment_2b3,2,16,0,True,339000.0,339000.0,True,650,390,0.001625,0.0039,0.0055249999999999995
experiment_2b3,2,17,0,True,10305.11226,10305.112255,True,643,474,0.0016075,0.00474,0.006347500000000001
experiment_2b3,2,18,1,False,107843.0,,False,3540,2021,0.00316065,0.010669,0.013829649999999999
experiment_2b3,2,19,0,True,3000.0,95342.59171499999,False,1324,1310,0.00331,0.0131,0.01641
experiment_2b3,2,20,1,False,93715.0,,False,3775,2095,0.00342855,0.011127000000000001,0.01455555
experiment_2b3,2,21,1,False,93715.0,,False,3862,2540,0.0033617,0.012456199999999999,0.0158179
experiment_2b3,2,22,0,True,1438383.0,1097499.9980000001,False,1166,852,0.002915,0.00852,0.011435
experiment_2b3,2,23,0,True,498677.0,2547312.5,False,1162,895,0.002905,0.00895,0.011855
experiment_2b3,2,24,0,True,2142.0,166080273.2846117,False,898,674,0.002245,0.00674,0.008985
experiment_2b3,2,25,0,True,2619.0,2926.56387,False,960,846,0.0024,0.00846,0.01086
experiment_2b3,2,26,1,True,2450.0,-141173952.76734805,False,2971,1702,0.002798,0.00903,0.011828
experiment_2b3,2,27,0,True,14900.0,262.3,False,765,551,0.0019125,0.00551,0.0074225
experiment_2b3,2,28,0,True,19.95,11.46625,False,553,455,0.0013825,0.00455,0.0059325
experiment_2b3,2,29,0,True,10.45,1.725,False,547,581,0.0013675,0.00581,0.0071775
experiment_2b3,2,30,0,True,1.475,10.458964648,False,570,537,0.001425,0.00537,0.006795
experiment_2b3,2,31,0,True,986630.0,335000.0,False,688,570,0.00172,0.0057,0.00742
experiment_2b3,2,32,0,True,1000.0,1000.0,True,425,390,0.0010625,0.0039,0.0049625
experiment_2b3,2,33,0,True,20.0,20.0,True,402,233,0.001005,0.00233,0.0033350000000000003
experiment_2b3,2,34,0,True,4.0,4.0,True,433,316,0.0010825,0.00316,0.0042425
experiment_2b3,2,35,0,True,970.0,950.0,False,518,435,0.001295,0.00435,0.005645
experiment_2b3,2,36,0,True,3800.0,3800.0,True,528,321,0.00132,0.00321,0.00453
experiment_2b3,2,37,0,True,12000.0,12000.0,True,441,294,0.0011025,0.00294,0.0040425
experiment_2b3,2,38,0,True,450.0,230.0,False,503,570,0.0012575,0.0057,0.0069575
experiment_2b3,2,39,0,True,15.0,0.0,False,425,616,0.0010625,0.00616,0.0072225
experiment_2b3,2,40,0,True,431433437.5,424.234375,False,707,616,0.0017675,0.00616,0.0079275
experiment_2b3,2,41,0,True,3.0,3.0,True,411,343,0.0010275,0.00343,0.0044575
experiment_2b3,2,42,1,False,9.0,,False,1733,786,0.0014702,0.004165800000000001,0.005636
experiment_2b3,2,43,0,True,62666.6666667,62664.0,True,569,374,0.0014225,0.00374,0.0051624999999999996
experiment_2b3,2,44,0,True,9600.0,9600.0,True,605,431,0.0015125,0.00431,0.0058224999999999996
experiment_2b3,2,45,0,True,100500.0,100500.0,True,732,510,0.00183,0.0051,0.00693
experiment_2b3,2,46,0,True,37100.0,37100.0,True,723,626,0.0018075,0.00626,0.0080675
experiment_2b3,2,47,0,True,16620.0,16540.0,True,429,335,0.0010725,0.00335,0.0044225
experiment_2b3,2,48,1,False,178900.0,,False,2778,1991,0.00244005,0.0098144,0.01225445
experiment_2b3,2,49,0,True,10200.0,10200.0,True,650,514,0.001625,0.00514,0.006764999999999999
experiment_2b3,2,50,1,True,9750.0,9750.0,True,2207,1107,0.0021335,0.0058436,0.0079771
experiment_2b3,2,51,0,True,703.0,70300.0,False,770,702,0.001925,0.00702,0.008945
experiment_2b3,2,52,0,True,1380.0,1380.0,True,499,359,0.0012475,0.00359,0.0048375
experiment_2b3,2,53,0,True,33960.0,5230.0,False,595,449,0.0014875,0.00449,0.0059775
experiment_2b3,2,54,0,True,5600.0,109900.0,False,746,648,0.001865,0.00648,0.008345
experiment_2b3,2,55,0,True,5600.0,116100.0,False,760,692,0.0019,0.00692,0.00882
experiment_2b3,2,56,1,True,26.5,3.5,False,2129,1672,0.0017599,0.0082976,0.0100575
experiment_2b3,2,57,0,True,251500.0,237500.0,False,772,640,0.00193,0.0064,0.00833
experiment_2b3,2,58,1,False,7120.0,,False,2038,1014,0.0018919499999999999,0.0053365999999999995,0.007228549999999999
experiment_2b3,2,59,0,True,35000.0,35000.0,True,575,471,0.0014375,0.00471,0.0061475
experiment_2b3,2,60,0,True,290.0,290.0,True,480,476,0.0012,0.00476,0.00596
experiment_2b3,2,61,0,True,2280.0,2280.0,True,697,782,0.0017425,0.00782,0.0095625
experiment_2b3,2,62,0,True,1256.0,1256.0,True,538,585,0.001345,0.00585,0.007195
experiment_2b3,2,63,0,True,45.0,45.0,True,1126,984,0.002815,0.00984,0.012655
experiment_2b3,3,1,0,True,78.64,78.6376025,True,478,337,0.001195,0.00337,0.0045650000000000005
experiment_2b3,3,2,0,True,271250000.0,261952381.0,False,1193,879,0.0029825,0.00879,0.011772499999999998
experiment_2b3,3,3,0,True,353.0,353.0,True,807,661,0.0020175,0.00661,0.0086275
experiment_2b3,3,4,0,True,15.0,15.0,True,400,290,0.001,0.0029,0.0039
experiment_2b3,3,5,0,True,190.0,540.0,False,710,880,0.001775,0.0088,0.010575000000000001
experiment_2b3,3,6,0,True,0.111,0.105263158,False,713,589,0.0017825,0.00589,0.0076725000000000005
experiment_2b3,3,7,0,True,0.0111,0.01,False,695,427,0.0017375,0.00427,0.006007500000000001
experiment_2b3,3,8,0,True,12000.0,12000.0,True,455,322,0.0011375,0.00322,0.0043575
experiment_2b3,3,9,1,True,7.37,4.0612245,False,1680,756,0.0015069,0.0039974,0.0055043
experiment_2b3,3,10,0,True,240.9,240.89999999999998,True,655,452,0.0016375,0.00452,0.0061575
experiment_2b3,3,11,0,True,1308.0,-126075.0,False,532,410,0.00133,0.0041,0.005430000000000001
experiment_2b3,3,12,1,True,350.45,1552.0,False,2418,1187,0.00206645,0.0062582,0.00832465
experiment_2b3,3,13,0,True,2.0,2.0,True,531,529,0.0013275,0.00529,0.0066175
experiment_2b3,3,14,0,True,654.2,1006.2992106,False,682,441,0.001705,0.00441,0.006115
experiment_2b3,3,15,1,False,339000.0,,False,2186,1203,0.00207865,0.0061832,0.00826185
experiment_2b3,3,16,0,True,339000.0,273500.0,False,650,385,0.001625,0.00385,0.005475
experiment_2b3,3,17,0,True,10305.11226,9565.40114,False,643,390,0.0016075,0.0039,0.0055075
experiment_2b3,3,18,0,True,107843.0,77177.77774,False,1119,938,0.0027975,0.00938,0.012177499999999999
experiment_2b3,3,19,1,False,3000.0,,False,4096,2740,0.0037258,0.0141742,0.0179
experiment_2b3,3,20,1,False,93715.0,,False,3850,2314,0.0034398,0.0115592,0.014999
experiment_2b3,3,21,1,False,93715.0,,False,3756,2334,0.0033458,0.011439600000000001,0.0147854
experiment_2b3,3,22,0,True,1438383.0,1262500.0,False,1166,836,0.002915,0.00836,0.011275
experiment_2b3,3,23,0,True,498677.0,8922500.0,False,1162,818,0.002905,0.00818,0.011085
experiment_2b3,3,24,0,True,2142.0,166080273.2846117,False,898,873,0.002245,0.00873,0.010975
experiment_2b3,3,25,0,True,2619.0,330.0,False,960,826,0.0024,0.00826,0.01066
experiment_2b3,3,26,0,True,2450.0,-8979163.402,False,1001,806,0.0025025,0.00806,0.010562499999999999
experiment_2b3,3,27,1,False,14900.0,,False,2528,1173,0.00217695,0.006212199999999999,0.00838915
experiment_2b3,3,28,0,True,19.95,11.46625,False,553,489,0.0013825,0.00489,0.0062725
experiment_2b3,3,29,0,True,10.45,1.725,False,547,646,0.0013675,0.00646,0.0078275
experiment_2b3,3,30,0,True,1.475,10.458964648,False,570,516,0.001425,0.00516,0.006585
experiment_2b3,3,31,0,True,986630.0,332200.0,False,688,643,0.00172,0.00643,0.00815
experiment_2b3,3,32,0,True,1000.0,1000.0,True,425,308,0.0010625,0.00308,0.0041425
experiment_2b3,3,33,1,True,20.0,20.0,True,1127,462,0.00111375,0.0024392,0.00355295
experiment_2b3,3,34,0,True,4.0,4.0,True,433,299,0.0010825,0.00299,0.0040725
experiment_2b3,3,35,0,True,970.0,970.0,True,518,444,0.001295,0.00444,0.0057350000000000005
experiment_2b3,3,36,0,True,3800.0,3800.0,True,528,363,0.00132,0.00363,0.0049499999999999995
experiment_2b3,3,37,0,True,12000.0,12000.0,True,441,312,0.0011025,0.00312,0.0042225
experiment_2b3,3,38,1,True,450.0,450.0,True,1549,925,0.0014144,0.004784999999999999,0.006199399999999999
experiment_2b3,3,39,1,True,15.0,1.0,False,1632,907,0.00124355,0.0046614000000000004,0.005904950000000001
experiment_2b3,3,40,0,True,431433437.5,424.234375,False,707,562,0.0017675,0.00562,0.0073875
experiment_2b3,3,41,0,True,3.0,3.0,True,411,382,0.0010275,0.00382,0.0048475
experiment_2b3,3,42,1,False,9.0,,False,1663,809,0.0014597,0.0041796,0.0056393
experiment_2b3,3,43,0,True,62666.6666667,62666.6664,True,569,440,0.0014225,0.0044,0.0058225
experiment_2b3,3,44,0,True,9600.0,9600.0,True,605,431,0.0015125,0.00431,0.0058224999999999996
experiment_2b3,3,45,0,True,100500.0,100500.0,True,732,485,0.00183,0.00485,0.00668
experiment_2b3,3,46,0,True,37100.0,37100.0,True,723,699,0.0018075,0.00699,0.0087975
experiment_2b3,3,47,0,True,16620.0,16540.0,True,429,368,0.0010725,0.00368,0.0047525
experiment_2b3,3,48,1,False,178900.0,,False,2610,1518,0.0024148499999999996,0.008045400000000001,0.01046025
experiment_2b3,3,49,0,True,10200.0,7880.0,False,650,493,0.001625,0.00493,0.006555
experiment_2b3,3,50,0,True,9750.0,9300.0,False,767,537,0.0019175,0.00537,0.0072875
experiment_2b3,3,51,0,True,703.0,70300.0,False,770,516,0.001925,0.00516,0.007084999999999999
experiment_2b3,3,52,0,True,1380.0,1380.0,True,499,363,0.0012475,0.00363,0.0048775
experiment_2b3,3,53,0,True,33960.0,5230.0,False,595,462,0.0014875,0.00462,0.0061075
experiment_2b3,3,54,0,True,5600.0,109900.0,False,746,649,0.001865,0.00649,0.008355
experiment_2b3,3,55,0,True,5600.0,116100.0,False,760,679,0.0019,0.00679,0.00869
experiment_2b3,3,56,0,True,26.5,7.5,False,613,572,0.0015325,0.00572,0.0072525
experiment_2b3,3,57,0,True,251500.0,251500.0,True,772,575,0.00193,0.00575,0.00768
experiment_2b3,3,58,1,False,7120.0,,False,2294,1366,0.00193035,0.007127,0.009057349999999999
experiment_2b3,3,59,0,True,35000.0,35000.0,True,575,470,0.0014375,0.0047,0.006137500000000001
experiment_2b3,3,60,0,True,290.0,1235.0,False,480,443,0.0012,0.00443,0.00563
experiment_2b3,3,61,0,True,2280.0,2280.0,True,697,938,0.0017425,0.00938,0.011122499999999999
experiment_2b3,3,62,0,True,1256.0,1256.0,True,538,553,0.001345,0.00553,0.006875
experiment_2b3,3,63,0,True,45.0,45.0,True,1126,956,0.002815,0.00956,0.012375
experiment_2b3,4,1,0,True,78.64,78.6376025,True,478,331,0.001195,0.00331,0.004505
experiment_2b3,4,2,0,True,271250000.0,261952381.0,False,1193,951,0.0029825,0.00951,0.0124925
experiment_2b3,4,3,0,True,353.0,353.0,True,807,604,0.0020175,0.00604,0.0080575
experiment_2b3,4,4,0,True,15.0,15.0,True,400,304,0.001,0.00304,0.00404
experiment_2b3,4,5,0,True,190.0,152.5,False,710,741,0.001775,0.00741,0.009185
experiment_2b3,4,6,0,True,0.111,0.105263158,False,713,526,0.0017825,0.00526,0.0070425
experiment_2b3,4,7,0,True,0.0111,0.01,False,695,458,0.0017375,0.00458,0.0063175
experiment_2b3,4,8,0,True,12000.0,12000.0,True,455,326,0.0011375,0.00326,0.0043975
experiment_2b3,4,9,0,True,7.37,7.3703704,True,534,329,0.001335,0.00329,0.004625
experiment_2b3,4,10,0,True,240.9,240.89999999999998,True,655,483,0.0016375,0.00483,0.0064675
experiment_2b3,4,11,1,True,1308.0,0.0,False,1754,802,0.0015133,0.0040062,0.0055195
experiment_2b3,4,12,0,True,350.45,4720.0,False,725,540,0.0018125,0.0054,0.0072125
experiment_2b3,4,13,0,True,2.0,2.0,True,531,375,0.0013275,0.00375,0.0050774999999999995
experiment_2b3,4,14,0,True,654.2,1088.5714289999996,False,682,475,0.001705,0.00475,0.006455
experiment_2b3,4,15,1,False,339000.0,,False,2189,1165,0.0020791,0.0060664,0.0081455
experiment_2b3,4,16,0,True,339000.0,339000.0,True,650,457,0.001625,0.00457,0.006195
experiment_2b3,4,17,0,True,10305.11226,10402.53656,True,643,419,0.0016075,0.00419,0.005797500000000001
experiment_2b3,4,18,0,True,107843.0,107842.59169500004,True,1119,1030,0.0027975,0.0103,0.0130975
experiment_2b3,4,19,0,True,3000.0,107842.59171500009,False,1324,1145,0.00331,0.01145,0.01476
experiment_2b3,4,20,1,False,93715.0,,False,3705,2049,0.0034180499999999997,0.010620000000000001,0.01403805
experiment_2b3,4,21,1,False,93715.0,,False,3883,2482,0.00336485,0.012722200000000001,0.016087050000000002
experiment_2b3,4,22,1,True,1438383.0,0.0,False,3312,1776,0.0032369,0.0094034,0.0126403
experiment_2b3,4,23,0,True,498677.0,2105000.0,False,1162,824,0.002905,0.00824,0.011145
experiment_2b3,4,24,0,True,2142.0,166080273.2846117,False,898,712,0.002245,0.00712,0.009365
experiment_2b3,4,25,1,False,2619.0,,False,2796,1591,0.0026753999999999997,0.0084276,0.011103
experiment_2b3,4,26,1,True,2450.0,1705.0,False,2938,1700,0.00279305,0.008690400000000001,0.011483450000000001
experiment_2b3,4,27,1,False,14900.0,,False,2582,1161,0.00218505,0.0061298,0.00831485
experiment_2b3,4,28,0,True,19.95,11.46625,False,553,484,0.0013825,0.00484,0.0062225
experiment_2b3,4,29,0,True,10.45,1.725,False,547,461,0.0013675,0.00461,0.0059775
experiment_2b3,4,30,0,True,1.475,10.458964648,False,570,518,0.001425,0.00518,0.006605
experiment_2b3,4,31,0,True,986630.0,321950.0,False,688,712,0.00172,0.00712,0.008839999999999999
experiment_2b3,4,32,0,True,1000.0,1000.0,True,425,297,0.0010625,0.00297,0.0040325
experiment_2b3,4,33,0,True,20.0,20.0,True,402,229,0.001005,0.00229,0.003295
experiment_2b3,4,34,0,True,4.0,4.0,True,433,281,0.0010825,0.00281,0.0038925
experiment_2b3,4,35,0,True,970.0,970.0,True,518,486,0.001295,0.00486,0.006155
experiment_2b3,4,36,0,True,3800.0,3800.0,True,528,320,0.00132,0.0032,0.00452
experiment_2b3,4,37,0,True,12000.0,12000.0,True,441,305,0.0011025,0.00305,0.0041525
experiment_2b3,4,38,0,True,450.0,450.0,True,503,473,0.0012575,0.00473,0.0059875
experiment_2b3,4,39,1,True,15.0,1.0,False,1472,1060,0.00121955,0.0056086,0.00682815
experiment_2b3,4,40,0,True,431433437.5,424.234375,False,707,572,0.0017675,0.00572,0.0074875
experiment_2b3,4,41,0,True,3.0,3.0,True,411,403,0.0010275,0.00403,0.0050574999999999995
experiment_2b3,4,42,1,False,9.0,,False,1872,850,0.00149105,0.0044956,0.00598665
experiment_2b3,4,43,0,True,62666.6666667,62666.6664,True,569,578,0.0014225,0.00578,0.007202500000000001
experiment_2b3,4,44,0,True,9600.0,9600.0,True,605,693,0.0015125,0.00693,0.0084425
experiment_2b3,4,45,0,True,100500.0,100500.0,True,732,560,0.00183,0.0056,0.00743
experiment_2b3,4,46,0,True,37100.0,37100.0,True,723,743,0.0018075,0.00743,0.0092375
experiment_2b3,4,47,0,True,16620.0,16540.0,True,429,343,0.0010725,0.00343,0.0045024999999999996
experiment_2b3,4,48,1,False,178900.0,,False,2701,1702,0.0024285,0.0090206,0.0114491
experiment_2b3,4,49,0,True,10200.0,7892.30764,False,650,584,0.001625,0.00584,0.007464999999999999
experiment_2b3,4,50,0,True,9750.0,9300.0,False,767,583,0.0019175,0.00583,0.0077475
experiment_2b3,4,51,0,True,703.0,70300.0,False,770,554,0.001925,0.00554,0.007464999999999999
experiment_2b3,4,52,0,True,1380.0,1380.0,True,499,405,0.0012475,0.00405,0.0052975
experiment_2b3,4,53,0,True,33960.0,5230.0,False,595,546,0.0014875,0.00546,0.0069475
experiment_2b3,4,54,0,True,5600.0,116100.0,False,746,622,0.001865,0.00622,0.008085
experiment_2b3,4,55,0,True,5600.0,116100.0,False,760,665,0.0019,0.00665,0.00855
experiment_2b3,4,56,0,True,26.5,3.5,False,613,854,0.0015325,0.00854,0.010072500000000002
experiment_2b3,4,57,0,True,251500.0,237500.0,False,772,638,0.00193,0.00638,0.00831
experiment_2b3,4,58,1,False,7120.0,,False,2234,1104,0.00192135,0.005823,0.0077443500000000005
experiment_2b3,4,59,0,True,35000.0,35000.0,True,575,503,0.0014375,0.00503,0.006467499999999999
experiment_2b3,4,60,0,True,290.0,290.0,True,480,520,0.0012,0.0052,0.0063999999999999994
experiment_2b3,4,61,0,True,2280.0,2280.0,True,697,921,0.0017425,0.00921,0.010952499999999999
experiment_2b3,4,62,0,True,1256.0,1256.0,True,538,544,0.001345,0.00544,0.006785
experiment_2b3,4,63,0,True,45.0,45.0,True,1126,893,0.002815,0.00893,0.011745
experiment_2b3,5,1,1,True,78.64,78.6376025,True,1418,746,0.0013360000000000002,0.0039162,0.0052522
experiment_2b3,5,2,0,True,271250000.0,271250000.0,True,1193,829,0.0029825,0.00829,0.011272500000000001
experiment_2b3,5,3,1,True,353.0,155.0,False,2378,1311,0.00225315,0.006906,0.00915915
experiment_2b3,5,4,0,True,15.0,15.0,True,400,278,0.001,0.00278,0.00378
experiment_2b3,5,5,0,True,190.0,210.0,False,710,955,0.001775,0.00955,0.011325
